In relational data model, an attribute is a column|False *
2. ANSI-standard SQL allows the use of special operators in conjunction with the WHERE clause. A special operator used to check whether an attribute value is null is | b) IS NULL
3. A lock that prevents the use of any tables in the database from one transaction while another transaction is being processed is called a | a) Database-level lock
4. A condition that occurs when two transactions wait for each other to unlock data is known as a(n) | a) Shared lock
5. _______ means that data used during the execution of a transaction cannot be used by a second transaction until the first one is completed. | c) Isolation
6. A unit of storage that can store one or more records in a hash file organization is denoted as | a) Buckets
7. The file organization which allows us to read records that would satisfy the join condition by using one block read is | c) Clustering file organization
8. Which of the following is not true about B+ trees? | b) Performance of B+ tree degrades as the file grows
9. The extent of the database resource that is included with each lock is called the level of | b) Granularity
10. DBMS periodically suspends all processing and synchronizes its files and journals through the use of | a) Checkpoint facility
1. Snapshot isolation is a particular type of ______________ scheme. | a) Concurrency-control
2. Snapshot isolation is used to give | 
3. Lost update problem is | a) Second update overwrites the first
4. Under first updater wins the system uses a __________ mechanism that applies only to updates. | c) Locking
5. When a transaction Ti attempts to update a data item, it requests a _________ on that data item. | c) Write lock
6. Each of a pair of transactions has read data that is written by the other, but there is no data written by both transactions, is referred to as | 
7. An application developer can guard against certain snapshot anomalies by appending a ______ clause to the SQL select query. | a) For update
8. Evaluate the CREATE TABLE statement:CREATE TABLE products(product_id NUMBER(6) CONSTRAINT prod_id_pk PRIMARY KEY, product_name VARCHAR2(15));Which statement is true regarding the PROD_ID_PK constraint? | b) It would be created and would use an automatically created unique index.
9. Evaluate the following CREATE SEQUENCE statement:CREATE SEQUENCE seq1START WITH 100INCREMENT BY 10MAXVALUE 200CYCLENOCACHE;The sequence SEQ1 has generated numbers up to the maximum limit of 200. You issue the following SQL statement:SELECT seq1.nextval FROM dual;What is displayed by the SELECT statement? | a) 1
10. In which scenario would you use the ROLLUP operator for expression or columns within a GROUP BY clause? Answer: c1. Which statements are correct regarding indexes? (Choose all that apply.) | 
